message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.469343724";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.460325050";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.427816112";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.425601529";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.421685490";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.411537778";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.409314559";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.405527032";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.396304674";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.393120384";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.390332851";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.380025308";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.376930136";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.374042334";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.363694205";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.361700488";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.357753230";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.348382342";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.345395314";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.342340057";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.332100131";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.329129644";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.326074166";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.315810787";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.312859075";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.309828163";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.299564964";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.297553995";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.293527527";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.284377365";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.281356744";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.277335105";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.268137324";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.265136199";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.262131637";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.251848330";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.249736120";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.245794993";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.235561490";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.233303144";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.229366827";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.220324188";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.217069254";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.214126599";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.204062786";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.200822300";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.197898410";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.187699752";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.185606839";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.181677705";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.172329419";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.169361407";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.166332439";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.156005229";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.153096318";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.150028587";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.139733768";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.137775598";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.133744923";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.123414437";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.121460054";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.117427616";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.091879946";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.089006752";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.085792034";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.075524206";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.073731358";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.070237975";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.060169332";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.057433397";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.053863710";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.043903422";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.041130236";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.037423982";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.027651578";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.024807919";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.022140804";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839692.012296434";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839692.009532205";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839692.005834808";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.995719166";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.993208325";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.989531988";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.980396353";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.976944118";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.974216638";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.964054129";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.960741437";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.957901876";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.947778230";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.929328955";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.926329262";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.916161253";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.913074997";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.910004020";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.899850157";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.897750651";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.893762476";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.883625845";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.881484259";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.877562590";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.868387120";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.865294082";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.862257660";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.852106842";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.849126116";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.845913121";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.835749420";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.832928374";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.829570336";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.819472769";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.817712382";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.814283070";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.804192586";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.801472671";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.798002722";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.787867454";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.785236116";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.781732053";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.771538424";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.769018336";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.765526316";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.756268501";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.689586780";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.686223703";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.675801113";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.673343823";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.669908019";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.659507320";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.657118609";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.653648470";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim1.sim";"1728839691.644222829";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim3.sim";"1728839691.640858049";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.120889, y=5.544445])";"30";"turtlesim2.sim";"1728839691.638382895";"/home/egor/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
